CountyName,RecType,"Region-2 County-3 District-4",Type,School,FacilityName,Administrator,Address,City,Zip,Telephone,GradeServed,StRep,StSen,FedCong,Cat
Cook,Non Pub Sch,15016092Y,10,0,St Ignatius College Prep,Ms. Brianna K Latko,1076 W Roosevelt Rd,Chicago,60608 1531,312421-5900,9-12,9,5,7,3
Cook,Non Pub Sch,15016093X,5,0,Chicago Jewish Day School,Ms. Judy Finkelstein-Taft,5959 N Sheridan Rd,Chicago,60660 3643,773271-2700,P-8,14,7,9,3
Cook,Non Pub Sch,15016094Z,14,0,Center of Life Learning Academy,Mark Henton,6643 S Ashland Ave,Chicago,60636 3021,773563-2555,P-12,32,16,7,3
Cook,Non Pub Sch,15016095X,1,0,Sprout Academy,Kiara Martin,6738 S Throop St,Chicago,60636 2931,773964-2377,P-6,32,16,7,3
Cook,Non Pub Sch,15016096Z,14,0,Another Chance Learning Center,Dietra McKamey,1641 W 79th St,Chicago,60620 4212,773998-1641,"P-12,U",31,16,1,3
Cook,Non Pub Sch,15016098X,6,0,Bethel Christian School,Tonia Taylor,4215 W West End Ave,Chicago,60624 2245,773533-3636,K-8,10,5,7,3
Cook,Non Pub Sch,15016099X,1,0,Searcie Smith Learning Academy,Yolanda Brown,5627 W Division St,Chicago,60651 1140,773530-4732,K-6,78,39,7,3
Cook,Non Pub Sch,15016100X,1,0,Chicago Grammar School,Phillip D Jackson II,900 N Franklin St Ste 104,Chicago,60610 8108,312944-5600,P-8,9,5,7,3
Cook,Non Pub Sch,15016101X,1,0,HOPE Excel Reaching the World Acad,Chrystal Kyles,4821 W Chicago Ave,Chicago,60651 3224,773362-1076,"P,K",8,4,7,3
Cook,Non Pub Sch,15016102X,1,0,Philadelphia School of Arts,Sandra Campbell,3335 W Washington Blvd,Chicago,60624 2454,773480-1884,P-5,10,5,7,3
Cook,Non Pub Sch,15016106Y,25,0,Excel Institute,Amie L Brown,6240 S Bishop St,Chicago,60636 2316,773639-7002,12,6,3,7,3
Cook,Non Pub Sch,15016107X,1,0,Northwest Inst for Contemp Acad,Shirley A Allison,5108 W Division St,Chicago,60651 1436,773921-2800,P-8,8,4,7,3
Cook,Non Pub Sch,15016108Y,10,0,St Rita High School,Brendan J Conroy,7740 S Western Ave,Chicago,60620 5820,773925-6600,9-12,31,16,1,3
Cook,Non Pub Sch,15016111S,19,0,PACTT Learning Center,Paula Jablonski,7101 N Greenview Ave,Chicago,60626 2628,773338-9102,U,14,7,9,3
Cook,Non Pub Sch,15016112X,14,0,Masters Academy,Delilah Brooks,6620 S King Dr,Chicago,60637 3210,773326-4206,K-8,5,3,1,3
Cook,Non Pub Sch,15016113X,1,0,German School Chicago,Ms. Petra Obritzberger,1447 W Montrose Ave,Chicago,60613 1348,773880-8812,P-7,13,7,5,3
Cook,Non Pub Sch,15016114X,16,0,Futureworld NFP,Charisse Parham,1744 E 55th St,Chicago,60615 5966,312719-4907,P-6,25,13,2,3
Cook,Non Pub Sch,15016115X,1,0,Intercultural Montessori of Chicago,Edina McGivern,114 S Racine Ave Ste 100,Chicago,60607 2954,312265-1514,P-6,9,5,7,3
Cook,Non Pub Sch,15016116Z,1,0,Chicago Waldorf School,Mr. Leukos Goodwin,1300 W Loyola Ave,Chicago,60626 5104,773465-2662,P-12,14,7,9,3
Cook,Non Pub Sch,15016117Y,1,0,Puerto Rican H S - Pedro A Campos,Danette T Sokacich,2739 W Division St,Chicago,60622 2854,773342-8022,9-12,4,2,4,3
Cook,Non Pub Sch,15016118Y,5,0,Telshe High School,Rabbi Shmuel Adler,3535 W Foster Ave,Chicago,60625 5526,773463-7738,9-12,15,8,5,3
Cook,Non Pub Sch,15016119Z,1,0,Children of the City College Prep,Mrs. Curtissa Brown,5411 S Halsted St,Chicago,60609,773668-4447,P-11,6,3,7,3
Cook,Non Pub Sch,15016121X,2,0,Sweet Angels Learning Academy,Linn C Williams,4247-49 W Division,Chicago,60651,708299-4483,K,10,5,7,3
Cook,Non Pub Sch,15016122Y,1,0,Wolcott School,Dr. Miriam Pike,524 N Wolcott Ave,Chicago,60622 6256,312610-4900,9-12,4,2,5,3
Cook,Non Pub Sch,15016123Y,14,0,Changing Oasis,Audrey L Woodley,2532 W Warren Blvd Fl 2,Chicago,60612 2124,708595-9105,9-12,10,5,7,3
Cook,Non Pub Sch,15016124X,1,0,Freedom International School,Charlotte Rollings,208-210 S Cicero,Chicago,60644,773417-3405,"P,K",10,5,7,3
Cook,Non Pub Sch,15016125X,1,0,Fizer Temple Academy,Ladarian Hasley,3926 W Roosevelt Rd,Chicago,60624 4233,773302-7978,P-5,9,5,7,3
Cook,Non Pub Sch,15016126X,2,0,Mount Ebenezer,Ms. Laura Bass,3555 W Huron St,Chicago,60624 1346,773826-5733,"P,K",10,5,7,3
Cook,Non Pub Sch,15016127X,1,0,Morgan Street Learning Academy,Bernice Wilson,5524 S Morgan St,Chicago,60621 1534,773458-3597,P-5,6,3,7,3
Cook,Non Pub Sch,15016128X,2,0,Greater Rock Gifted Learning Academy,Sonja Bellephant,718 S Independence Blvd,Chicago,60624 3626,773722-7791,"P,K",9,5,7,3
Cook,Non Pub Sch,15016130X,2,0,Peaceful New Beginings Academy,Sharon Thompson,345 S Cicero Ave,Chicago,60644 4905,773626-2114,P-1,10,5,7,3
Cook,Non Pub Sch,15016132Z,6,0,New Hope Lutheran School,Judith S Anderson,6416 S Washtenaw Ave,Chicago,60629 1734,773776-9849,P-9,6,3,7,3
Cook,Non Pub Sch,15016133X,1,0,Altus Academy,John P Heybach,751 S Sacramento Blvd,Chicago,60612 3365,312374-3148,2-8,9,5,7,3
Cook,Non Pub Sch,15016136X,14,0,Anointed Heirs Kingdom Academy,Mr. Edward Anderson,7601 S Kostner Ave Ste 400,Chicago,60652 1120,773633-3290,K-4,22,11,3,3
Cook,Non Pub Sch,15016137X,16,0,Gateway Montessori School,Shelley Torres Aldeen,3748 W Montrose Ave,Chicago,60618 1027,773539-3025,P-3,40,20,4,3
Cook,Non Pub Sch,15016138X,2,0,Loving Spirit Community Outreach and Development Center,Dr. John H Robinson Jr,424 W 103rd St,Chicago,60628 2402,773881-3747,K,27,14,2,3
Cook,Non Pub Sch,15016139X,2,0,JLM Academy,Rev. Johnny Miller,2622 W Jackson Blvd,Chicago,60612 2807,773826-3064,"P,K",10,5,7,3
Cook,Non Pub Sch,15016141X,2,0,Mind Shapers Christian Academy,Guineivere Thomas,1845 W 95th St,Chicago,60643 1103,773779-8146,P-6,35,18,3,3
Cook,Non Pub Sch,15016142Z,2,0,1st Holy Zion Center for Learning,Dave A Jordan,6110 S Ashland Ave,Chicago,60636 2322,773678-8491,"P,K,7,9",6,3,7,3
Cook,Non Pub Sch,15016143X,1,0,Chicago Free School,Lauren Beitler,1100 E Hyde Park Blvd,Chicago,60615 2810,312375-3673,P-8,25,13,1,3
Cook,Non Pub Sch,15016144X,1,0,New Dimensions Academy,Lamont Smothers,6450 S Ashland Ave # 52,Chicago,60636 2717,773367-2304,K-6,6,3,7,3
Cook,Non Pub Sch,15016145X,27,0,Christian S.T.E.M. Scholars Academy,Rev. Lonnie Newman,9406 S Perry Ave,Chicago,60620 1423,773468-1030,P-8,27,14,1,3
Cook,Non Pub Sch,15016146X,2,0,Gospel Quartets Academy,Mr. Joseph Towe,7915 S Halsted St,Chicago,60620 2541,872800-9424,P-8,31,16,1,3
Cook,Non Pub Sch,15016147Y,1,0,The Hunter Lab Academy,Dr. Hayley Gilmore,5946 S Prairie Ave Unit 1,Chicago,60637 1336,312513-2122,12,5,3,1,3
Cook,Non Pub Sch,15016148X,2,0,Performing Christ Christian Academy,Mr. T A Treadwell,5209 W Lake St,Chicago,60644 2421,708271-0993,"P,K",7,4,8,3
Cook,Non Pub Sch,15016149X,1,0,CS Academy II,Mrs. Domonique Ziegler,1443 W 63rd St,Chicago,60636 2353,773434-5453,P-8,7,3,6,3
Cook,Non Pub Sch,15016151X,1,0,Everlasting Love Academy,Mr. Larry Tabron,124 S Cicero Ave,Chicago,60644 4460,708770-9638,P-5,10,5,7,3
Cook,Non Pub Sch,15016152S,19,0,City Elementary,Ms. Penny S Visser,1100 E Hyde Park Blvd,Chicago,60615 2810,847282-0450,K-2,26,13,1,3
Cook,Non Pub Sch,15016153X,1,0,City Garden Waldorf School,Ms. Jone Hellesoy,920 W 19th St,Chicago,60608 3412,312421-3050,"P,K",2,1,4,3
Cook,Non Pub Sch,15016154X,1,0,Bennett Day School,Kate Cicchelli,955 W Grand Ave,Chicago,60642 6511,312236-6388,P-2,10,5,7,3
Cook,Non Pub Sch,15016155Z,14,0,Living Free Center,Timothy Wright,5467 W Chicago Ave,Chicago,60651 2858,773499-6941,"5,9,11",10,5,7,3
Cook,Non Pub Sch,15016156X,2,0,Faith Walk Community Christian Academy,Wendy Young,8001 S Racine Ave,Chicago,60620 3012,773846-6155,"K,2,4",31,16,1,3
Cook,Non Pub Sch,15016157X,2,0,Greater New Mt Moriah MBC School,Ms. Andrea Abrams,5453 W North Ave,Chicago,60639 4346,773793-5193,P-7,9,5,7,3
Cook,Non Pub Sch,15016157X,23,0,Guidance Education Academy,Manzoor Haq,7045 N Western Ave,Chicago,60645 3491,773764-8274,P-8,16,8,9,3
Cook,Non Pub Sch,15016160Y,1,0,A.S.B. Educational Institute,Ms. Marlene P Murphy,5726 S Stony Island Ave,Chicago,60637 2000,708720-4547,6-12,25,13,1,3
Cook,Non Pub Sch,15016161X,14,0,A Step Ahead Academy,Netonia Burrell,7955 S Western Ave,Chicago,60620 5941,773392-8845,P-2,31,16,1,3
Cook,Non Pub Sch,15016163Y,5,0,Yeshiva Derech Hatorah of Chicago,Sholom Rupp,3555 W Peterson Ave Ste 300,Chicago,60659,773251-6583,11-12,15,8,5,3
Cook,Non Pub Sch,15016164Y,1,0,No Adults Left Behind High School,Andre Ellis,7739 S Halsted St,Chicago,60620 2412,773982-7204,9-12,31,16,1,3
Cook,Non Pub Sch,15016165X,1,0,Little Angels,Stacy Katsibaros,5117 N Lincoln Ave,Chicago,60625 2501,773334-1414,"P,K,7",13,7,5,3
Cook,Non Pub Sch,15016168S,19,0,Thresholds Loren Juhl School  YAP,Mr. Tom Moore,4219 N Lincoln Ave,Chicago,60618 2901,773537-3029,12,11,6,5,3
Cook,Non Pub Sch,15016169X,16,0,Humboldt Park Montessori School,Kristen Ediger,1235 N Rockwell St,Chicago,60622 2862,312613-7115,P-1,4,2,4,3
Cook,Non Pub Sch,15016170X,14,0,Destiny Christian Elementary School,Dr. Aaron Mckenzie,8221 S State St,Chicago,60619 4720,773488-8788,P-8,34,17,1,3
Cook,Non Pub Sch,15016171X,14,0,Heart of God Academy,Walter Page,7422 S Vincennes Ave,Chicago,60621 3438,773707-9993,P-1,31,16,1,3
Cook,Non Pub Sch,15016172X,5,0,Dr. Chaim Cember Shaarei Chinuch Day School,Daniella Adar,2717 W Touhy Ave,Chicago,60645 3007,847477-8441,P-2,16,8,9,3
Cook,Non Pub Sch,15016175X,6,0,Grace Christian Academy,Mr. Carlo Giannotta,4106 W 28th St,Chicago,60623 4358,773762-1234,P-8,24,12,4,3
Cook,Non Pub Sch,15016177X,27,0,Eslup Rapid Learning Center,Gloria Davis,710 W 61st Pl,Chicago,60621 2022,773994-4390,"K,2,8-12",6,3,7,3
Cook,Non Pub Sch,15016178X,6,0,Jehovah Lutheran School,Mrs. JoEllen T Hoffmann,3740 W Belden Ave,Chicago,60647 2348,773342-5854,P-8,4,2,4,3
Cook,Non Pub Sch,15016180Z,27,0,Mount of Transformation Christian Sch,Ajayi Abiodun,4747 S Princeton Ave,Chicago,60609 4544,773886-4312,P-12,6,3,7,3
Cook,Non Pub Sch,15016181X,6,0,Our Saviour,Rev. Christopher C Browne,7151 W Cornelia Ave,Chicago,60634 3628,773736-1157,"P,K",19,10,5,3
Cook,Non Pub Sch,15016182X,1,0,Village Leadership Academy,Mrs. Nakisha Hobbs,800 S Wells St Ste 90,Chicago,60607 4530,312675-0056,K-8,6,3,7,3
Cook,Non Pub Sch,15016183X,1,0,Mosaic Early Childhood Academy,Nisha Bhojani,5334 W Addison St,Chicago,60641 3356,773777-7411,"P,K",39,20,4,3
Cook,Non Pub Sch,15016185X,6,0,St James Lutheran,Sheri Meyer,2101 N Fremont St,Chicago,60614 4305,773525-4990,P-8,11,6,5,3
Cook,Non Pub Sch,15016186X,6,0,St John Ev Lutheran School,Mr. Douglas W Markworth,4939 W Montrose Ave,Chicago,60641 1525,773736-1196,P-8,19,10,5,3
Cook,Non Pub Sch,15016187X,6,0,St Luke Academy,Donna Beck,1500 W Belmont Ave,Chicago,60657 3108,773472-3837,P-8,11,6,5,3
Cook,Non Pub Sch,15016189X,6,0,St Paul Lutheran School,Mr. Glen Kuck,846 N Menard Ave,Chicago,60651 2663,773378-6644,P-8,78,39,7,3
Cook,Non Pub Sch,15016190X,6,0,St Paul Lutheran School,Dr. Robyn Jacks-DuBose,7621 S Dorchester Ave,Chicago,60619 3425,773721-1438,P-8,5,3,1,3
Cook,Non Pub Sch,15016191X,10,0,Corcoran Elementary,Shana Corcoran,5909 W 63rd Pl,Chicago,60638 5415,630532-1690,1-8,22,11,3,3
Cook,Non Pub Sch,15016192X,6,0,Lutheran Unity School,Debra Townsend,5650 N Canfield Ave,Chicago,60631 3318,708867-5044,P-8,20,10,9,3
Cook,Non Pub Sch,15016194X,6,0,St Philip Lutheran,Mr. Charles Asche,2500 W Bryn Mawr Ave,Chicago,60659 5104,773561-9830,P-8,13,7,5,3
Cook,Non Pub Sch,15016197Z,14,0,Gods Battle Axe Prayer Academy,Wilson Igbinosa,6969 N Western Ave,Chicago,60645 4710,773640-6708,P-12,16,8,9,3
Cook,Non Pub Sch,15016201X,6,0,Bethesda International Academy,Ms. Patricia Grunde,6803 N Campbell Ave,Chicago,60645 4679,773743-0800,P-8,16,8,9,3
Cook,Non Pub Sch,15016203X,6,0,Grace English Lutheran School,Mrs. Vicki J Helmling,2725 N Laramie Ave,Chicago,60639 1615,773637-2250,P-8,39,20,4,3
Cook,Non Pub Sch,15016206X,6,0,Pilgrim Lutheran School,Mr. Anthony C Comella,4300 N Winchester Ave,Chicago,60613 1016,773477-4824,P-8,13,7,5,3
Cook,Non Pub Sch,15016210X,5,0,Akiba-Schechter Day School,Miriam Schiller,5235 S Cornell Ave,Chicago,60615 4211,773493-8880,P-8,25,13,1,3
Cook,Non Pub Sch,15016211X,5,0,Bernard Zell Anshe Emet Day Sch,Mr. Noah Hartman,3751 N Broadway St,Chicago,60613 4104,773281-1858,P-8,12,6,5,3
Cook,Non Pub Sch,15016215X,25,0,Chicago Christian Academy,Ms. Robin P Berryhill,3101 N Parkside Ave,Chicago,60634 5326,773205-5102,P-8,3,2,4,3
Cook,Non Pub Sch,15016217X,26,0,Midwestern Christian Academy,Mr. Joseph Scifo,3465 N Cicero Ave,Chicago,60641 3719,773685-1106,P-8,39,20,4,3
Cook,Non Pub Sch,15016221Z,2,0,Operation Restoration Development Sch,Michael Bonds,8758 S Peoria St,Chicago,60620 3258,708557-3182,P-12,27,14,1,3
Cook,Non Pub Sch,15016224Y,1,0,Comm Youth Development Institute,Aaron L Royster,7836 S Union Ave,Chicago,60620 2409,773224-2273,U,31,16,1,3
Cook,Non Pub Sch,15016228X,10,0,Augustus Tolton Catholic Academy,Pamela Edwards Sherley,7120 S Calumet Ave,Chicago,60619 1119,773224-3811,P-8,32,16,1,3
Cook,Non Pub Sch,15016231X,5,0,Joan Dachs Bais Yaakov Yeshivas Tiferes Tzvi,Rabbi Yehoshua Pinkus,6122 N California Ave,Chicago,60659 2616,773465-8889,P-8,16,8,9,3
Cook,Non Pub Sch,15016238Y,10,0,Christ the King Jesuit College Preparatory School,Mrs. Temple Payne,5088 W Jackson Blvd,Chicago,60644 4324,773261-7505,9-12,8,4,7,3
Cook,Non Pub Sch,15016241X,1,0,North Park Elementary School,Dr. Randall S Needlman,2017 W Montrose Ave,Chicago,60618 1713,773327-3144,P-8,13,7,5,3
Cook,Non Pub Sch,15016248Y,5,0,Bnos Rabbeinu High School,Mrs. Tsyrl Turen,6236 N Sacramento Ave,Chicago,60659 1616,847338-3214,9-12,16,8,9,3
Cook,Non Pub Sch,15016251Z,2,0,Woodlawn Academy College Preparatory,Kentay Duncan,4817 W Chicago Ave,Chicago,60651 3224,708704-3429,P-12,8,4,7,3
Cook,Non Pub Sch,15016256Y,14,0,Sullivan House H S,Dr. Thomas J Gattuso,8164 S South Chicago Ave,Chicago,60617 1041,773978-8680,9-12,33,17,1,3
Cook,Non Pub Sch,15016267X,20,0,Lordanchild Christian Daycare,Sophia S Cherry,3344 W 79th St,Chicago,60652 1528,773434-4918,"P,K",32,16,1,3
Cook,Non Pub Sch,15016269X,16,0,Sauganash Montessori Sch,Kathleen M Higgins,5750 N Rogers Ave,Chicago,60646 5955,773330-3353,"P,K",15,8,5,3
Cook,Non Pub Sch,15016270X,6,0,Lutheran Day Nursery,Illa M Doss,1802 N Fairfield Ave,Chicago,60647 4214,773486-4222,"P,K",4,2,4,3
Cook,Non Pub Sch,15016271X,10,0,Academy Sacred Heart/Hardey Prep,Nat Wilburn,6250 N Sheridan Rd,Chicago,60660 1730,773262-4446,K-8,14,7,9,3
Cook,Non Pub Sch,15016273Y,27,0,Alpha Omega Ministries,Creola Thomas,1251 N Parkside Ave,Chicago,60651 1144,773921-3079,9-12,78,39,7,3
Cook,Non Pub Sch,15016279Z,2,0,New Life Community Zone Sch,Clarence J Smith,3540 W Cermak Rd,Chicago,60623 3164,773312-2892,P-12,9,5,7,3
Cook,Non Pub Sch,15016293Z,14,0,Greater Helping Hand Christian Acad,Glendora Harris,555 E 87th St,Chicago,60619 6005,773793-4376,P-12,34,17,1,3
Cook,Non Pub Sch,15016294Z,14,0,Love Faith and Praise Academy,Ronald Richardson,6948 S Stewart Ave,Chicago,60621 2403,773732-5163,P-12,32,16,1,3
Cook,Non Pub Sch,15016317X,10,0,St Walter School,Sharon OToole,11741 S Western Ave,Chicago,60643 4731,773445-8850,P-8,27,14,1,3
Cook,Non Pub Sch,15016319X,10,0,Visitation Catholic School,Sr. Jean Matijosaitis,900 W Garfield Blvd,Chicago,60609 6165,773373-5200,P-8,6,3,7,3
Cook,Non Pub Sch,15016321X,10,0,St Viator School,Colleen Brewer,4140 W Addison St,Chicago,60641 3913,773545-2173,P-8,40,20,5,3
Cook,Non Pub Sch,15016323Y,1,0,Hunter-Bolden Academy,Dr. Vernita M Williams,5946 S Prairie Ave,Chicago,60637 1336,773960-2070,12,5,3,1,3
Cook,Non Pub Sch,15016324X,10,0,St Barbara,Mrs. Nicole Nolazco,2867 S Throop St,Chicago,60608 5922,312326-6243,P-8,2,1,3,3
Cook,Non Pub Sch,15016325X,10,0,St Barnabas School,Elaine Gaffney,10121 S Longwood Dr,Chicago,60643 2097,773445-7711,P-8,35,18,1,3
Cook,Non Pub Sch,15016326X,10,0,St Bartholomew School,Karen Rebhan Csuk,4941 W Patterson Ave,Chicago,60641 3512,773282-9373,P-8,39,20,4,3
Cook,Non Pub Sch,15016327Z,1,0,British School of Chicago,Michael Horton,814 W Eastman St,Chicago,60642 2609,773506-2097,P-12,10,5,5,3
Cook,Non Pub Sch,15016328X,10,0,St Bede the Venerable,Leanne Hodur,4440 W 83rd St,Chicago,60652 2111,773884-2020,P-8,32,16,3,3
Cook,Non Pub Sch,15016329X,10,0,St Benedict Elem School,Rachel Gemo,3920 N Leavitt St,Chicago,60618 3810,773463-6797,P-8,11,6,5,3
Cook,Non Pub Sch,15016331X,10,0,St Agnes of Bohemia,Ms. Kaitlin Kysiak,2643 S Central Park Ave,Chicago,60623 4631,773522-0143,P-8,24,12,4,3
Cook,Non Pub Sch,15016333X,16,0,Chicagoland Montessori Academy,Mrs. Gwen Ku,5644 N Pulaski Rd,Chicago,60646 6717,773509-1296,1-6,15,8,5,3
Cook,Non Pub Sch,15016339X,10,0,St Bruno School,Colleen Schrantz,4839 S Harding Ave,Chicago,60632 3630,773847-0697,P-8,1,1,4,3
Cook,Non Pub Sch,15016340X,10,0,St Cajetan,Mrs. Michelle Nitsche,2447 W 112th St,Chicago,60655 1351,773474-7820,P-8,35,18,3,3
Cook,Non Pub Sch,15016344X,10,0,Our Lady of Tepeyac,Ms. Patricia Krielaart,2235 S Albany Ave,Chicago,60623 3414,773522-0024,P-8,21,11,4,3
Cook,Non Pub Sch,15016346X,1,0,Ridge Academy,Ken Koll,2501 W 103rd St,Chicago,60655 1003,773233-0033,1-8,35,18,3,3
Cook,Non Pub Sch,15016348X,10,0,Christ the King,Ann Marie Riordan,9240 S Hoyne Ave,Chicago,60643 6303,773779-3329,P-8,35,18,3,3
Cook,Non Pub Sch,15016349X,10,0,St Christina,Mary Stokes,3333 W 110th St,Chicago,60655 2735,773445-2969,P-8,35,18,3,3
Cook,Non Pub Sch,15016350X,3,0,Humboldt Comm Christian School,Mrs. Debra Flores,1847 N Humboldt Blvd,Chicago,60647 5003,773278-6330,P-8,4,2,4,3
Cook,Non Pub Sch,15016352X,10,0,St Clement School,Ms. Mari Jo Hanson,2524 N Orchard St,Chicago,60614 2536,773348-8212,P-8,11,6,5,3
Cook,Non Pub Sch,15016356X,10,0,St Constance School,Eva M Panczyk,5841 W Strong St,Chicago,60630 2026,773283-2311,P-8,19,10,5,3
Cook,Non Pub Sch,15016362X,10,0,St Daniel the Prophet School,Holly Gross,5337 S Natoma Ave,Chicago,60638 1223,773586-1225,P-8,1,1,3,3
Cook,Non Pub Sch,15016366X,10,0,St Edward,Sr. Marie M Hackett,4343 W Sunnyside Ave,Chicago,60630 4147,773736-9133,P-8,15,8,5,3
Cook,Non Pub Sch,15016368X,10,0,Epiphany School,Scott Ernst,4223 W 25th St,Chicago,60623 3638,773762-1542,P-8,24,12,4,3
Cook,Non Pub Sch,15016369X,10,0,St Ethelreda School,Denise Spells,8734 S Paulina St,Chicago,60620 4815,773238-1757,P-8,35,18,1,3
Cook,Non Pub Sch,15016370X,10,0,St Eugene,Ms. Catherine M Scotkovsky,7930 W Foster Ave,Chicago,60656 1651,773763-2235,P-8,20,10,5,3
Cook,Non Pub Sch,15016372X,10,0,St Ferdinand School,Ms. Denise Akana,3131 N Mason Ave,Chicago,60634 5114,773622-3022,P-8,3,2,4,3
Cook,Non Pub Sch,15016375X,10,0,Pope John Paul II Catholic School,Mrs. Deborah Coffey,4325 S Richmond St,Chicago,60632 2504,773523-6161,P-8,1,1,4,3
Cook,Non Pub Sch,15016378X,10,0,St Francis Borgia School,Mrs. Susan Betzolt,3535 N Panama Ave,Chicago,60634 2927,773589-1000,P-8,20,10,5,3
Cook,Non Pub Sch,15016381X,5,0,Cheder Lubavitch Hebrew Day Sch,Rabbi Isaac Wolf,2809 W Jarvis Ave,Chicago,60645 1205,773465-0863,1-8,16,8,9,3
Cook,Non Pub Sch,15016382X,10,0,St Gabriel,Mr. Steve Adams,4500 S Wallace St,Chicago,60609 3536,773268-6636,P-8,6,3,3,3
Cook,Non Pub Sch,15016383X,10,0,St Gall,Jacqueline Chiaramonte,5515 S Sawyer Ave,Chicago,60629 3125,773737-3454,P-8,22,11,4,3
Cook,Non Pub Sch,15016384X,10,0,St Genevieve School,Mary McKenna Corrigan,4854 W Montana St,Chicago,60639 2500,773237-7131,P-8,39,20,4,3
Cook,Non Pub Sch,15016392X,10,0,St Helen School,Marianne Johnson,2347 W Augusta Blvd,Chicago,60622 4841,773486-1055,P-8,10,5,7,3
Cook,Non Pub Sch,15016395X,10,0,St Hilary School,Mrs. Kathleen Donovan,5614 N Fairfield Ave,Chicago,60659 4817,773561-5885,P-8,13,7,5,3
Cook,Non Pub Sch,15016396X,10,0,Holy Angels School,Mr. Sean Stalling,750 E 40th St,Chicago,60653 2804,773624-0727,P-8,26,13,1,3
Cook,Non Pub Sch,15016397X,10,0,Chicago Jesuit Academy,Matthew G Lynch,5058 W Jackson Blvd,Chicago,60644 4324,773638-6103,5-8,8,4,7,3
Cook,Non Pub Sch,15016405X,26,0,Pui Tak Christian School,Mrs. Bonnie Ho,2301 S Wentworth Ave,Chicago,60616 2013,312842-8546,P-8,2,1,7,3
Cook,Non Pub Sch,15016409S,10,0,Misericordia Mcauley Residence,Ms. Deborah L Hays,2060 W Granville Ave,Chicago,60659 3097,773273-4744,P-12,13,7,9,3
Cook,Non Pub Sch,15016412X,10,0,Northside Catholic Academy,Mrs. Christine Huzenis,5525 N Magnolia Ave,Chicago,60640 1306,773271-2008,P-5,14,7,9,3
Cook,Non Pub Sch,15016415X,1,0,Little Hands Learning Center,Michelle Brent,2324 W 111th St,Chicago,60643 3933,312925-0689,"P,K",27,14,1,3
Cook,Non Pub Sch,15016417X,10,0,Immaculate Conception School,Rosanne Hendricks,7263 W Talcott Ave,Chicago,60631 3012,773775-0545,P-8,20,10,9,3
Cook,Non Pub Sch,15016422X,10,0,St Thomas of Canterbury,Christine Boyd,5525 N Magnolia Ave,Chicago,60640 1306,773271-8655,P-8,13,7,9,3
Cook,Non Pub Sch,15016434X,10,0,Annunciata School,Edward Renas,3750 E 112th St,Chicago,60617 7096,773375-5711,P-8,25,13,2,3
Cook,Non Pub Sch,15016436X,10,0,St Ann,Mr. Benny Morten,2211 W 18th Pl,Chicago,60608 2506,312829-4153,P-8,2,1,4,3
Cook,Non Pub Sch,15016437X,10,0,St Angela School,Mr. Kurt Wittenberg,1332 N Massasoit Ave,Chicago,60651 1108,773626-2655,P-8,78,39,7,3
Cook,Non Pub Sch,15016439X,10,0,St Andrew School,Allen Ackermann,1710 W Addison St,Chicago,60613 3501,773248-2500,P-8,11,6,5,3
Cook,Non Pub Sch,15016441X,10,0,Alphonsus Acad & Cntr for Arts,Dr. Casimer Badynee,1439 W Wellington Ave,Chicago,60657 4121,773348-4629,P-8,11,6,5,3
Cook,Non Pub Sch,15016445X,10,0,St Ailbe School,Alyssa Mostyn,9037 S Harper Ave,Chicago,60619 7990,773734-1386,P-8,33,17,1,3
Cook,Non Pub Sch,15016453X,10,0,St Josaphat,Mrs. Marinel Mullins,2245 N Southport Ave,Chicago,60614 3175,773549-0909,P-8,11,6,5,3
Cook,Non Pub Sch,15016456X,10,0,St John Fisher,Sr. Jean Mcgrath,10200 S Washtenaw Ave,Chicago,60655 1654,773445-4737,P-8,35,18,3,3
Cook,Non Pub Sch,15016459X,10,0,St John Berchmans School,Margaret Roketenetz,2511 W Logan Blvd,Chicago,60647 1926,773486-1334,P-8,40,20,4,3
Cook,Non Pub Sch,15016460X,10,0,St John De La Salle School,Mr. Philip Mesina,10212 S Vernon Ave,Chicago,60628 2216,773785-2331,P-8,28,14,2,3
Cook,Non Pub Sch,15016463X,10,0,St Jerome School,Mr. John P Segvich,2801 S Princeton Ave,Chicago,60616 2602,312842-7668,P-8,2,1,7,3
Cook,Non Pub Sch,15016492X,10,0,St Margaret of Scotland School,Mr. Kevin Powers,9833 S Throop St,Chicago,60643 1490,773238-1088,P-8,27,14,1,3
Cook,Non Pub Sch,15016501X,16,0,Montessori Dela Citta,Tracy Armstrong,1501 W Fullerton Ave,Chicago,60614 9021,773348-7340,"P,K",11,6,5,3
Cook,Non Pub Sch,15016506X,10,0,St Malachy School,Ms. Bridgid Miller,2252 W Washington Blvd,Chicago,60612 2236,312733-2252,P-8,10,5,7,3
Cook,Non Pub Sch,15016507X,14,0,Just For Kids,Cassandra Taylor,5036 S Blackstone Ave,Chicago,60615 3006,773841-3730,"P,K",25,13,1,3
