from_home_rcdts,from_home_school,from_serving_rcdts,from_serving_school,to_home_rcdts,to_home_school,to_home_district,to_serving_rcdts,to_serving_school,to_serving_district,student_id_no,school_year,enrollment_date,exit_date,exit_code,exit_desc
150162990252059,Armstrong G Elem IntL Studies,150162990252059,Armstrong G Elem IntL Studies,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,2770682,2013,11/14/12,06/05/13,20,Transfer to another public school district IN Illinois
150162990252061,Attucks Elem School,150162990252061,Attucks Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,2865100,2013,09/04/12,03/13/13,20,Transfer to another public school district IN Illinois
150162990252061,Attucks Elem School,150162990252061,Attucks Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3004037,2013,09/04/12,03/13/13,20,Transfer to another public school district IN Illinois
150162990252080,Beidler Elem School,150162990252080,Beidler Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3015276,2013,08/14/12,11/26/12,20,Transfer to another public school district IN Illinois
150162990252844,Morton Elem Career Academy,150162990252844,Morton Elem Career Academy,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3039033,2013,12/12/12,06/19/13,20,Transfer to another public school district IN Illinois
150162990252055,Altgeld Elem School,150162990252055,Altgeld Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3475563,2013,08/13/12,11/20/12,20,Transfer to another public school district IN Illinois
150162990252844,Morton Elem Career Academy,150162990252844,Morton Elem Career Academy,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3573148,2013,12/13/12,06/19/13,20,Transfer to another public school district IN Illinois
150162990252080,Beidler Elem School,150162990252080,Beidler Elem School,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3725555,2013,08/13/12,12/02/12,20,Transfer to another public school district IN Illinois
150162990253735,Rudolph Elem Learning Center,150162990253735,Rudolph Elem Learning Center,041012050252016,Beyer Elem School,Rockford SD 205,041012050252016,Beyer Elem School,Rockford SD 205,3874209,2013,09/04/12,12/14/12,20,Transfer to another public school district IN Illinois
150162990252458,Skinner Elem School,150162990252458,Skinner Elem School,041012050252017,C Henry Bloom Elem School,Rockford SD 205,041012050252017,C Henry Bloom Elem School,Rockford SD 205,3472694,2013,10/24/12,12/02/12,20,Transfer to another public school district IN Illinois
150162990252152,Delano Elem School,150162990253157,Near North Elementary School,041012050252029,Gregory Elem School,Rockford SD 205,050160270000305,Camelot of Belvidere-Int,,3711130,2013,08/24/12,03/21/13,20,Transfer to another public school district IN Illinois
150162990252152,Delano Elem School,150162990252152,Delano Elem School,041012050252024,Ellis Arts Academy,Rockford SD 205,041012050252024,Ellis Arts Academy,Rockford SD 205,3359060,2013,08/13/12,11/18/12,20,Transfer to another public school district IN Illinois
150162990252357,Morrill Elem Math & Sci School,150162990252357,Morrill Elem Math & Sci School,041012050252024,Ellis Arts Academy,Rockford SD 205,041012050252024,Ellis Arts Academy,Rockford SD 205,3633592,2013,08/13/12,03/17/13,20,Transfer to another public school district IN Illinois
150162990252357,Morrill Elem Math & Sci School,150162990252357,Morrill Elem Math & Sci School,041012050252024,Ellis Arts Academy,Rockford SD 205,041012050252024,Ellis Arts Academy,Rockford SD 205,3661576,2013,08/14/12,03/17/13,20,Transfer to another public school district IN Illinois
150162990252195,Faraday Elem School,150162990252195,Faraday Elem School,041012050252029,Gregory Elem School,Rockford SD 205,041012050252029,Gregory Elem School,Rockford SD 205,2040066,2013,10/31/12,02/03/13,20,Transfer to another public school district IN Illinois
150162990250843,Team Englewood Comm Acad HS,150162990250843,Team Englewood Comm Acad HS,041012050250003,Guilford High School,Rockford SD 205,041012050250003,Guilford High School,Rockford SD 205,2261422,2013,08/22/12,10/08/12,20,Transfer to another public school district IN Illinois
150162990252130,Chase Elem School,150162990252130,Chase Elem School,041012050250003,Guilford High School,Rockford SD 205,041012050250003,Guilford High School,Rockford SD 205,2325532,2013,08/13/12,06/30/13,11,"Moved, not known to be continuing"
150162990252090,Bradwell Comm Arts & Sci Elem Sch,150162990252090,Bradwell Comm Arts & Sci Elem Sch,041012050250003,Guilford High School,Rockford SD 205,041012050250003,Guilford High School,Rockford SD 205,2352093,2013,09/04/12,06/30/13,11,"Moved, not known to be continuing"
150162990252313,Libby Elem School,150162990252313,Libby Elem School,041012050250003,Guilford High School,Rockford SD 205,041012050250003,Guilford High School,Rockford SD 205,3018388,2013,08/13/12,01/10/13,20,Transfer to another public school district IN Illinois
150162990252103,Burke Elem School,150162990252103,Burke Elem School,041012050252034,Haskell Academy,Rockford SD 205,041012050252034,Haskell Academy,Rockford SD 205,3090972,2013,08/13/12,11/26/12,20,Transfer to another public school district IN Illinois
150162990252103,Burke Elem School,150162990252103,Burke Elem School,041012050252034,Haskell Academy,Rockford SD 205,041012050252034,Haskell Academy,Rockford SD 205,3850261,2013,08/13/12,11/26/12,20,Transfer to another public school district IN Illinois
150162990252150,Dawes Elem School,150162990252150,Dawes Elem School,04101205025203C,Jackson Charter School,Rockford SD 205,04101205025203C,Jackson Charter School,Rockford SD 205,2640515,2013,09/04/12,06/30/13,20,Transfer to another public school district IN Illinois
150162990253131,,150162990253131,,04101205025203C,Jackson Charter School,Rockford SD 205,04101205025203C,Jackson Charter School,Rockford SD 205,3047359,2013,07/01/12,06/30/13,11,"Moved, not known to be continuing"
150162990250036,Schurz High School,150162990250036,Schurz High School,041012050250004,Jefferson High School,Rockford SD 205,041012050250004,Jefferson High School,Rockford SD 205,1521305,2013,08/22/12,02/20/13,20,Transfer to another public school district IN Illinois
150162990250526,Chicago Vocational Career Acad HS,150162990250526,Chicago Vocational Career Acad HS,041012050250004,Jefferson High School,Rockford SD 205,041012050250004,Jefferson High School,Rockford SD 205,1808102,2013,10/09/12,04/22/13,20,Transfer to another public school district IN Illinois
150162990250616,Manley Career Academy High School,150162990250616,Manley Career Academy High School,041012050250004,Jefferson High School,Rockford SD 205,041012050250004,Jefferson High School,Rockford SD 205,2249832,2013,08/31/12,11/08/12,4,Transfer to Private School
150162990250044,Tilden Career Communty Academy HS,150162990250044,Tilden Career Communty Academy HS,041012050250004,Jefferson High School,Rockford SD 205,041012050250004,Jefferson High School,Rockford SD 205,2329175,2013,09/05/12,10/11/12,20,Transfer to another public school district IN Illinois
150162990252246,Harvard Elem School,150162990252246,Harvard Elem School,041012050250004,Jefferson High School,Rockford SD 205,041012050250004,Jefferson High School,Rockford SD 205,2329456,2013,08/13/12,06/30/13,11,"Moved, not known to be continuing"
150162990252313,Libby Elem School,150162990252313,Libby Elem School,041012050250004,Jefferson High School,Rockford SD 205,041012050250004,Jefferson High School,Rockford SD 205,2355803,2013,08/13/12,06/30/13,11,"Moved, not known to be continuing"
150162990252605,Depriest Elem School,150162990252605,Depriest Elem School,041012050250004,Jefferson High School,Rockford SD 205,041012050250004,Jefferson High School,Rockford SD 205,2356287,2013,09/26/12,05/19/13,20,Transfer to another public school district IN Illinois
150162990250831,Douglass Academy High School,150162990253743,Northside Learning Center,041012050250004,Jefferson High School,Rockford SD 205,041012050250004,Jefferson High School,Rockford SD 205,2357322,2013,09/04/12,05/19/13,20,Transfer to another public school district IN Illinois
150162990252100,Bouchet Elem Math & Science Acad,150162990252100,Bouchet Elem Math & Science Acad,041012050250004,Jefferson High School,Rockford SD 205,041012050250004,Jefferson High School,Rockford SD 205,2360981,2013,09/04/12,06/30/13,11,"Moved, not known to be continuing"
150162990250840,,150162990250840,,041012050250004,Jefferson High School,Rockford SD 205,041012050250004,Jefferson High School,Rockford SD 205,2721322,2013,10/16/12,04/02/13,20,Transfer to another public school district IN Illinois
150162990252452,Mireles Elem Academy,150162990252452,Mireles Elem Academy,041012050252041,Julia Lathrop Elem School,Rockford SD 205,041012050252041,Julia Lathrop Elem School,Rockford SD 205,2732091,2013,08/13/12,12/05/12,20,Transfer to another public school district IN Illinois
150162990252452,Mireles Elem Academy,150162990252452,Mireles Elem Academy,041012050252041,Julia Lathrop Elem School,Rockford SD 205,041012050252041,Julia Lathrop Elem School,Rockford SD 205,3005793,2013,08/13/12,12/05/12,20,Transfer to another public school district IN Illinois
150162990252382,OKeeffe Elem School,150162990252382,OKeeffe Elem School,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,1534139,2013,09/05/12,04/10/13,20,Transfer to another public school district IN Illinois
150162990252195,Faraday Elem School,150162990252195,Faraday Elem School,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,1653550,2013,10/31/12,02/03/13,20,Transfer to another public school district IN Illinois
150162990252092,Haley Elem Academy,150162990252092,Haley Elem Academy,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,1653668,2013,09/27/12,01/24/13,20,Transfer to another public school district IN Illinois
150162990252462,Spencer Technology Acad Elem Sch,150162990252462,Spencer Technology Acad Elem Sch,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,2041571,2013,01/10/13,05/27/13,20,Transfer to another public school district IN Illinois
150162990252334,Mason Elem School,150162990252334,Mason Elem School,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,2280117,2013,08/13/12,02/19/13,20,Transfer to another public school district IN Illinois
150162990252173,Dubois Elem School,150162990252173,Dubois Elem School,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,2366013,2013,08/13/12,06/16/13,20,Transfer to another public school district IN Illinois
150162990252261,Henson Elem School,150162990252261,Henson Elem School,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,2415181,2013,09/07/12,06/30/13,11,"Moved, not known to be continuing"
150162990252088,Bond Elem School,150162990252088,Bond Elem School,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,2421848,2013,08/07/12,10/28/12,20,Transfer to another public school district IN Illinois
150162990252173,Dubois Elem School,150162990252173,Dubois Elem School,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,2424130,2013,08/13/12,06/16/13,20,Transfer to another public school district IN Illinois
150162990252261,Henson Elem School,150162990252261,Henson Elem School,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,2637119,2013,09/07/12,06/30/13,11,"Moved, not known to be continuing"
150162990252414,Pullman Elem School,150162990252414,Pullman Elem School,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,2638278,2013,09/04/12,03/03/13,20,Transfer to another public school district IN Illinois
150162990252374,Nixon Elem School,150162990253157,Near North Elementary School,041012050251010,Kennedy Middle School,Rockford SD 205,041012050251010,Kennedy Middle School,Rockford SD 205,2641828,2013,09/05/12,06/30/13,11,"Moved, not known to be continuing"
150162990252334,Mason Elem School,150162990252334,Mason Elem School,041012050252080,King Elementary School,Rockford SD 205,041012050252080,King Elementary School,Rockford SD 205,2852644,2013,08/13/12,03/06/13,20,Transfer to another public school district IN Illinois
150162990253293,,150162990253293,,041012050252040,Kishwaukee Elem School,Rockford SD 205,041012050252040,Kishwaukee Elem School,Rockford SD 205,3709418,2013,01/08/13,06/30/13,11,"Moved, not known to be continuing"
150162990252173,Dubois Elem School,150162990252173,Dubois Elem School,04101205025201C,Legacy Acad of Excellence Charter Sch,Rockford SD 205,04101205025201C,Legacy Acad of Excellence Charter Sch,Rockford SD 205,3145678,2013,08/20/12,06/11/13,20,Transfer to another public school district IN Illinois
